O3_rightSym	minus35_30C_33T	minus10_12A	O3_rightSym	0.930735889478245	0.952801442094234
O1_rightSym	minus35_30C_33T	minus10_7A	lacOsym	1.26070935300139	1.20543350873916
lacOsym	minus35_33T	minus10cons	O3_leftSym	3.65014817046818	4.15411423482806
lacO3	minus35cons	minus10_12G	lacO2	4.34478876297792	4.15280186137088
O2_leftSym	minus35_31A_32C	minus10_12A	O2_leftSym	0.881969543500441	0.788002244984608
O2_rightSym	minus35cons	minus10cons	lacOscram	36.9708365311872	35.2766458257944
O3_rightSym	minus35_31A_32C	minus10_7A	lacOscram	0.521423837838164	0.4219129790139
O3_leftSym	minus35_30C_33T	minus10_12G	lacO3	0.434377288184177	0.683997788887254
lacO1	minus35cons	minus10cons	O3_leftSym	21.6851037092465	23.2276076013186
O2_leftSym	minus35cons	minus10_12A	lacOsym	1.31724865388178	1.97656221265953
lacOscram	minus35_30C_33T	minus10_12G	lacO1	0.967582309577506	1.16829844848421
O2_leftSym	minus35_33T	minus10_12G	O3_leftSym	0.901079463999226	0.736679503919397
O3_rightSym	minus35_31A_32C	minus10_12G	lacO1	0.891027857575511	0.797087834241636
O2_leftSym	minus35_31A_32C	minus10cons	lacO2	6.71868967671579	8.0061760991377
lacO2	minus35_30C_33T	minus10_12A	O2_leftSym	0.813763669815267	0.539626765701904
lacO3	minus35cons	minus10_12A	O3_leftSym	1.58427460229949	1.2512707143529
lacO2	minus35cons	minus10_12G	lacOsym	0.835376881495099	1.50005446623094
O3_leftSym	minus35_31A_32C	minus10_12G	O2_rightSym	1.6966576491734	1.59609239175194
lacO1	minus35cons	minus10_12G	O3_rightSym	7.56644792678649	4.20112446892633
lacO3	minus35_31A_32C	minus10_12A	O3_leftSym	0.673038372717614	0.46780492821701
lacO3	minus35_31A_32C	minus10_7A	O3_rightSym	0.759711489068201	0.719482714138287
lacO3	minus35_30C_33T	minus10cons	O1_rightSym	2.57742135079107	1.43862551323932
O2_leftSym	minus35_33T	minus10_12G	O3_rightSym	2.21078108363841	1.25038663402013
O1_rightSym	minus35_30C_33T	minus10_12G	lacO1	1.39482808398763	0.72524052065648
O3_leftSym	minus35_31A_32C	minus10_7A	lacO1	1.25214432508383	1.07220592375678
O2_rightSym	minus35cons	minus10cons	lacO2	22.0881159099474	25.0083681528545
O2_rightSym	minus35cons	minus10_7A	O2_leftSym	6.76571460408433	6.21134217312289
lacO3	minus35_31A_32C	minus10_12A	lacOsym	0.872936817652487	0.633635826996333
lacOscram	minus35_33T	minus10_7A	lacO3	0.322211379095467	0.641796736774565
lacO2	minus35cons	minus10_7A	O3_rightSym	6.78880278465065	5.13452814750387
lacO1	minus35_30C_33T	minus10_7A	lacO1	1.33467639281746	1.20441644022997
O2_rightSym	minus35_31A_32C	minus10cons	O2_rightSym	7.56514542553631	17.1113221593429
lacO1	minus35_31A_32C	minus10_7A	O2_rightSym	0.613662895287119	0.691621638647217
O2_rightSym	minus35cons	minus10cons	lacO1	7.747787163803	27.5347293386053
lacOsym	minus35_30C_33T	minus10_7A	O3_leftSym	0.992695962641013	0.907151512889719
lacOscram	minus35_31A_32C	minus10cons	O3_leftSym	6.40047934367971	5.49817670038578
O2_leftSym	minus35_30C_33T	minus10_7A	lacO1	1.22148296749759	0.808446647541935
lacOsym	minus35_30C_33T	minus10cons	O2_leftSym	2.53879492293326	1.54452179595921
O2_rightSym	minus35cons	minus10_12A	O2_rightSym	1.00278867975775	1.42454952785073
O2_leftSym	minus35_33T	minus10cons	lacO1	3.09250321253829	5.06112439265065
lacO3	minus35_33T	minus10_7A	O2_rightSym	0.698060389836323	0.534311162846368
O2_rightSym	minus35_33T	minus10_12A	lacO3	0.811680057163249	1.18741075592868
lacO1	minus35cons	minus10cons	lacOsym	1.12523874051489	8.04417052501418
O1_rightSym	minus35_33T	minus10_12G	O3_leftSym	1.04602003717618	1.15427920730818
O1_rightSym	minus35_30C_33T	minus10_12A	O3_rightSym	0.836998628414856	0.54658499981708
lacOscram	minus35_30C_33T	minus10cons	lacO3	0.896839447408434	0.964859375564537
O3_leftSym	minus35_30C_33T	minus10_7A	lacO2	1.2568408648621	0.719856288016831
O3_leftSym	minus35_31A_32C	minus10_12A	O3_rightSym	1.17468319082892	1.11832365993812
O2_rightSym	minus35_30C_33T	minus10_12G	lacOscram	1.1993706116493	0.527755497248263
O1_rightSym	minus35_33T	minus10_12G	lacOscram	0.875595499615429	0.409109331073057
O2_rightSym	minus35_30C_33T	minus10_12G	O2_leftSym	0.748796671928216	0.478400700611742
lacO1	minus35_33T	minus10_12A	O1_rightSym	0.824764510650476	0.613972982146716
lacO2	minus35_31A_32C	minus10_7A	O1_rightSym	1.23324202035594	0.842435165833224
O2_rightSym	minus35_33T	minus10_12A	lacO1	0.988454528652913	0.532680406594473
O3_leftSym	minus35_33T	minus10cons	lacOsym	1.19017494213864	2.82763678099541
O3_rightSym	minus35_31A_32C	minus10_12G	O1_rightSym	1.12607303203382	1.10225885160302
O2_leftSym	minus35_30C_33T	minus10cons	O2_rightSym	0.828844762272318	0.912647567277736
O2_rightSym	minus35_30C_33T	minus10_12A	lacO1	1.62400050146444	0.987476239616938
lacO1	minus35_31A_32C	minus10_12A	lacO3	1.04259626418451	1.01482519890899
lacO3	minus35_33T	minus10_12A	O1_rightSym	1.43204188881544	0.779662148260114
lacOsym	minus35_33T	minus10_12A	lacO2	0.922121982316188	0.914872816294438
lacO3	minus35_31A_32C	minus10_12A	O2_leftSym	0.752651471218094	0.616847084316001
O3_rightSym	minus35_30C_33T	minus10_7A	lacOscram	2.22919719528763	1.87849755681487
O3_leftSym	minus35_31A_32C	minus10cons	O2_leftSym	5.64251910227559	4.8725853643933
O1_rightSym	minus35_33T	minus10_12G	lacOsym	1.68438751484708	1.17923897131927
lacO1	minus35_30C_33T	minus10_12G	lacOsym	0.869526342904232	0.485368166405318
lacO3	minus35_30C_33T	minus10_12G	O3_leftSym	1.3907336772429	0.87905305779185
O3_rightSym	minus35_30C_33T	minus10_7A	lacO2	1.64531426732177	1.29555235773435
O3_rightSym	minus35_33T	minus10_12G	lacO2	0.727453623265848	0.455829619468167
lacOsym	minus35_30C_33T	minus10_12G	O3_rightSym	1.30772557160785	1.27888246997117
O3_leftSym	minus35cons	minus10_12G	O1_rightSym	7.72235304303247	5.09104534333931
O3_rightSym	minus35_30C_33T	minus10cons	O3_leftSym	3.28329500491333	2.43752120290497
lacO1	minus35cons	minus10_7A	lacO3	6.38411338028053	11.7891689611147
O3_rightSym	minus35_33T	minus10_7A	O2_rightSym	0.984858648423447	0.72430861585987
O2_rightSym	minus35_33T	minus10cons	lacOsym	1.29288950772648	2.2068424016488
O3_rightSym	minus35_33T	minus10_12A	O2_leftSym	0.458684955986026	0.53112026906188
lacO3	minus35_30C_33T	minus10cons	lacOsym	0.869119323709453	0.803358038920988
O2_leftSym	minus35cons	minus10_12A	lacO3	1.64808391723429	1.55029363442722
O3_leftSym	minus35cons	minus10_12A	O2_rightSym	2.42897116874494	2.56519159399254
lacO3	minus35_33T	minus10_12G	O3_leftSym	1.28323603980245	0.877707557856201
O3_rightSym	minus35_33T	minus10_7A	O1_rightSym	1.29936146216655	1.00018553620464
lacOscram	minus35_31A_32C	minus10_12G	O1_rightSym	1.14750152351576	1.14846473888759
O1_rightSym	minus35_33T	minus10_12A	O3_leftSym	0.877678594505875	0.722299354429159
O3_rightSym	minus35cons	minus10_12G	lacO1	1.49916188890624	3.54133245466585
O3_rightSym	minus35cons	minus10_7A	lacOscram	6.4551790060347	4.97372640199601
O2_leftSym	minus35_33T	minus10cons	lacO3	6.88610574266295	6.59975096125594
O2_leftSym	minus35cons	minus10_12G	O2_rightSym	8.7595908623429	6.64404291662218
lacOscram	minus35_33T	minus10_7A	O3_rightSym	1.33393445485425	1.21938239795078
lacOsym	minus35_31A_32C	minus10_12A	lacO3	1.91540731909166	1.57396978755204
O3_leftSym	minus35_30C_33T	minus10_12G	O3_rightSym	1.76608915646445	1.16832801701223
O3_rightSym	minus35_30C_33T	minus10_12A	O2_leftSym	1.11830897502297	0.968449974775547
O2_leftSym	minus35_30C_33T	minus10_12A	lacOscram	1.05817388756232	0.837029070001206
O3_rightSym	minus35_30C_33T	minus10_7A	lacO3	0.738139645363317	0.396659246757697
lacOsym	minus35_31A_32C	minus10_7A	O2_leftSym	1.29021485886953	1.02998523837896
lacOsym	minus35_31A_32C	minus10cons	lacOsym	0.538116388106313	1.78544530960692
lacOsym	minus35_30C_33T	minus10_7A	lacO3	0.819058340933513	0.789466238994968
lacOsym	minus35cons	minus10_12A	lacOsym	1.05279936564106	0.564295913029956
lacO2	minus35_33T	minus10_12G	O3_rightSym	1.17246557623448	1.23634696773395
O3_rightSym	minus35_30C_33T	minus10_7A	O2_rightSym	1.31525624151587	0.978636358678516
lacOsym	minus35_31A_32C	minus10_12A	O3_rightSym	0.913520664298575	0.466980573264099
O1_rightSym	minus35_31A_32C	minus10cons	lacO2	7.27599174778775	5.40985010744396
lacO2	minus35_30C_33T	minus10_12A	O3_rightSym	0.612945065348597	0.692748958421215
O3_leftSym	minus35_30C_33T	minus10_7A	O3_leftSym	1.02165287042913	0.841906819450411
O2_leftSym	minus35cons	minus10_7A	lacOsym	1.12340416888097	1.73853532331405
O3_rightSym	minus35_30C_33T	minus10_12G	lacO1	0.669577759636942	0.7317128802796
lacO2	minus35_30C_33T	minus10_12G	lacO2	0.473361680857453	0.563820017741745
lacO3	minus35_33T	minus10_12A	O2_leftSym	1.08870085204437	0.743482965160163
lacOscram	minus35cons	minus10cons	lacOsym	3.89244396257638	16.1122119268994
lacO3	minus35_33T	minus10_7A	lacO1	1.84198633369981	1.53652402174475
lacO3	minus35_31A_32C	minus10cons	O2_leftSym	26.6149278646196	21.6683432094933
O3_leftSym	minus35_33T	minus10_12A	lacO1	0.421236849435127	0.499128579385158
O3_leftSym	minus35_31A_32C	minus10_12G	lacO3	2.0665532874429	1.89790330474226
O2_leftSym	minus35_33T	minus10_12A	lacO1	0.874872491857814	0.670242048972699
lacO2	minus35_31A_32C	minus10_12A	lacOsym	1.50130899622947	0.924916619732544
O2_leftSym	minus35cons	minus10_7A	O3_leftSym	5.23864149279815	3.66817307201851
lacOsym	minus35_33T	minus10_7A	lacOscram	2.01911983545267	3.2841030693227
O3_rightSym	minus35_31A_32C	minus10_12G	O3_leftSym	1.97620869192993	1.46988441571796
lacOscram	minus35_30C_33T	minus10_7A	lacO2	0.825226552421291	0.698884825251981
O3_rightSym	minus35cons	minus10_7A	O2_leftSym	5.12961098532305	4.29945140866754
lacOsym	minus35cons	minus10_12G	lacOsym	0.98724120511223	1.15100331487902
O2_leftSym	minus35cons	minus10cons	lacOscram	12.1868783090734	8.15068719795611
O2_rightSym	minus35_30C_33T	minus10_12G	O1_rightSym	0.743455031969128	0.888956263112102
lacO1	minus35cons	minus10_7A	O1_rightSym	2.38195145827063	3.21704654219
O3_leftSym	minus35_31A_32C	minus10cons	lacO2	12.1609518964101	10.3953305363468
O2_rightSym	minus35_30C_33T	minus10_12G	lacO1	0.764963172561544	0.714173685372243
O1_rightSym	minus35_31A_32C	minus10_12A	O3_leftSym	1.45191559008221	0.915353798954592
O2_leftSym	minus35cons	minus10_12G	lacOsym	1.31778346684536	3.53274904203697
O2_leftSym	minus35_33T	minus10_7A	lacOscram	1.19029625696556	0.928208902197635
lacO2	minus35_30C_33T	minus10_12G	lacO1	0.605290696455148	0.899901682667273
O3_leftSym	minus35_30C_33T	minus10cons	lacOscram	1.26764197802918	1.16399780517439
O2_leftSym	minus35_33T	minus10_12A	lacO2	0.788120011031249	0.94607333564568
lacO3	minus35_33T	minus10_12G	lacOscram	1.1990431329433	1.11573808976926
O2_rightSym	minus35_33T	minus10_7A	O3_leftSym	4.69958953779229	3.74996272930772
lacOscram	minus35cons	minus10_7A	O2_rightSym	1.74770026131623	1.78532532636309
O3_leftSym	minus35_30C_33T	minus10_7A	lacOsym	0.85260854682529	0.731876303815638
O2_leftSym	minus35_30C_33T	minus10cons	O2_leftSym	0.863559560488565	0.854320999458025
lacO3	minus35_30C_33T	minus10cons	O3_leftSym	3.08060364533835	1.59393688825645
lacO2	minus35_33T	minus10_7A	lacO1	1.19928388485758	1.20405009233406
O3_rightSym	minus35cons	minus10cons	O2_rightSym	20.2315438313717	24.5521359721301
O3_rightSym	minus35_33T	minus10cons	O2_rightSym	4.13502485433925	3.93151151940245
O3_leftSym	minus35cons	minus10_7A	lacO1	1.79860275474419	2.98247917588088
lacO1	minus35_31A_32C	minus10cons	O2_rightSym	1.56506619057286	6.43981475497149
O2_rightSym	minus35cons	minus10_7A	O2_rightSym	2.16757760267068	3.73312196649374
lacO2	minus35_31A_32C	minus10_12G	lacOsym	0.705995453374887	0.692608118975474
O2_rightSym	minus35cons	minus10_12A	O3_leftSym	1.96662349758379	1.32481884486297
lacO1	minus35_31A_32C	minus10cons	O1_rightSym	5.24892207419892	8.99123178323998
O1_rightSym	minus35cons	minus10cons	O1_rightSym	38.3427649692916	42.6504143225484
O2_leftSym	minus35cons	minus10_7A	lacO1	1.43027139127132	1.87864474547793
O3_leftSym	minus35_33T	minus10_12A	lacOscram	1.23636231133304	0.829184806059124
O2_rightSym	minus35cons	minus10_12G	O3_rightSym	3.47943864782888	3.19816985702632
lacO2	minus35cons	minus10_12G	O1_rightSym	7.37797976251398	6.53545016850593
lacOscram	minus35_30C_33T	minus10_7A	lacOscram	2.13082264744593	1.46976201181786
lacOscram	minus35_31A_32C	minus10cons	O3_rightSym	9.87291506589121	9.02839302060937
lacOscram	minus35_30C_33T	minus10_12A	lacO3	0.901341130963223	0.741612537687934
lacO2	minus35cons	minus10cons	lacO3	31.9289452610346	22.6358584702344
lacO2	minus35_31A_32C	minus10_12A	O2_leftSym	1.03257286079798	0.689439482688269
lacOscram	minus35cons	minus10cons	lacO2	22.1856380459614	12.5424637291681
lacO1	minus35_33T	minus10cons	O3_rightSym	7.85199575856858	7.60717075090969
lacOscram	minus35_30C_33T	minus10_12G	lacOsym	0.895141310379562	0.721187790457902
O2_rightSym	minus35_30C_33T	minus10_12G	O2_rightSym	1.06940374167753	0.95184257392897
lacOsym	minus35_30C_33T	minus10_12A	lacO2	0.996906887506434	0.851280206752116
O1_rightSym	minus35_33T	minus10_7A	lacO2	1.75062960697191	1.15050906969721
O3_leftSym	minus35_33T	minus10cons	lacO3	3.35421588500521	2.72618889661128
O2_rightSym	minus35_30C_33T	minus10_7A	O3_rightSym	0.94245190220032	0.545127033898673
O1_rightSym	minus35_31A_32C	minus10_7A	O3_leftSym	1.07805034252847	1.02963311895405
O2_rightSym	minus35_31A_32C	minus10_12A	O3_rightSym	2.98812880648726	1.95328495345592
O1_rightSym	minus35_31A_32C	minus10_7A	lacO2	1.81020343538321	1.60341836715348
lacOscram	minus35_33T	minus10cons	O2_leftSym	7.2875567832659	6.39723745790281
O2_rightSym	minus35_31A_32C	minus10cons	O3_leftSym	8.89605542725312	10.2145689040832
O3_rightSym	minus35_30C_33T	minus10_12G	O3_rightSym	0.844395360813232	0.649211210662622
lacO2	minus35cons	minus10cons	lacOsym	4.83376097984046	39.4423339201522
O1_rightSym	minus35_31A_32C	minus10_12G	O2_rightSym	1.43221085271135	0.891371490566537
lacO3	minus35_31A_32C	minus10_12G	O3_rightSym	2.56173421742074	1.62769969478292
O2_leftSym	minus35_30C_33T	minus10_12G	O1_rightSym	0.893311646465388	0.735724770756329
O3_leftSym	minus35_33T	minus10_12A	O1_rightSym	1.20823638126035	1.41426590724679
lacOscram	minus35_33T	minus10_12A	lacO2	0.763275876643842	0.55611156613686
lacO2	minus35_31A_32C	minus10cons	lacO2	15.7729896221429	13.5164235574376
O3_rightSym	minus35_31A_32C	minus10_7A	O2_leftSym	1.49026059189287	0.851375108237319
lacO3	minus35_33T	minus10_12A	lacOsym	0.601133948884899	0.418212296092676
O2_rightSym	minus35_31A_32C	minus10_7A	O2_leftSym	0.4674874007088	0.608927880443018
lacO3	minus35cons	minus10_7A	O2_leftSym	3.28520709568404	2.90176532423483
lacOsym	minus35cons	minus10_12A	lacOscram	2.50097187962948	1.8289025422612
O2_rightSym	minus35_30C_33T	minus10_12A	lacO2	0.87904895875611	0.795881727865484
O2_rightSym	minus35_31A_32C	minus10_7A	O3_leftSym	2.04524005374903	1.43218104429079
lacO3	minus35_31A_32C	minus10_12G	lacO1	0.596855352736884	0.718387751205089
O2_rightSym	minus35_33T	minus10_12A	O3_leftSym	1.36187207746333	0.668274382143442
O3_rightSym	minus35_31A_32C	minus10_7A	lacO2	0.656221672913482	0.59847804113564
lacO1	minus35_33T	minus10_7A	lacO2	2.41647133389774	1.31474381187585
lacOscram	minus35_30C_33T	minus10_7A	O3_leftSym	1.19474264796367	0.720539230545882
O3_rightSym	minus35_33T	minus10_12G	lacOscram	0.795019987572384	0.643318232308767
lacOsym	minus35cons	minus10cons	O2_rightSym	11.0153114716638	53.3019986529183
lacO2	minus35_31A_32C	minus10_12G	lacO2	0.798707053938053	0.956312349501204
lacO1	minus35_30C_33T	minus10_12A	O1_rightSym	0.782989940947429	0.601256999077409
O2_rightSym	minus35_31A_32C	minus10_12G	O2_leftSym	1.02972973149008	1.251474625384
O3_leftSym	minus35_33T	minus10_12G	lacO2	1.44723514384047	0.940253192691066
O2_leftSym	minus35cons	minus10cons	lacO3	30.7780879807966	14.5214252565546
lacO2	minus35_33T	minus10_12G	O2_leftSym	1.80758183436936	1.16946510336378
lacO1	minus35_31A_32C	minus10cons	lacOsym	1.53453197528451	4.54701859930575
lacOscram	minus35_31A_32C	minus10_12G	lacOscram	2.3861020617166	0.968162457987007
O2_rightSym	minus35_31A_32C	minus10_12A	lacOscram	0.810025772282525	0.794304527068486
O2_leftSym	minus35_30C_33T	minus10_12A	O1_rightSym	1.31431777372635	0.95954864293106
O2_rightSym	minus35cons	minus10_7A	lacO2	2.13717403411993	2.116646448176
O2_leftSym	minus35_31A_32C	minus10_12A	O1_rightSym	0.914631651070194	0.712853910123823
lacO3	minus35_33T	minus10cons	O2_leftSym	2.77866914808361	2.1748853578696
O3_rightSym	minus35_30C_33T	minus10_7A	lacO1	0.592263228220887	0.875724199019852
lacOscram	minus35cons	minus10_12A	O2_leftSym	13.2859006885878	11.1919712324367
O2_rightSym	minus35_30C_33T	minus10_7A	lacO3	0.78419626756194	0.711933402984788
O1_rightSym	minus35_33T	minus10_12A	lacOscram	1.03070072089527	0.832277798072628
lacO2	minus35_33T	minus10_12G	O3_leftSym	1.41163413735205	0.91667972415383
O2_leftSym	minus35_30C_33T	minus10_12A	O2_leftSym	1.26691504981412	0.736120139873569
lacO1	minus35_30C_33T	minus10cons	lacOscram	1.89186337134351	1.41730952515974
lacOscram	minus35_30C_33T	minus10_7A	O2_leftSym	0.718267054359306	0.600573531161108
lacO1	minus35_33T	minus10_12G	lacOscram	1.6617575079702	0.997598306949393
lacO1	minus35_33T	minus10_7A	O2_leftSym	0.821074880811735	0.80907015422448
lacO3	minus35_31A_32C	minus10_7A	O2_rightSym	0.55481551994036	0.702663857376483
lacOscram	minus35_31A_32C	minus10_12A	lacOscram	1.2644288972007	1.23070884300009
O3_rightSym	minus35cons	minus10_7A	lacO3	3.21852767591027	1.79835700144186
lacO2	minus35_30C_33T	minus10_12A	lacOscram	1.77788784047093	0.795221308264787
O3_leftSym	minus35cons	minus10_12A	lacO2	2.52184967113933	1.69437704520697
lacOsym	minus35_33T	minus10_12A	O3_rightSym	0.724352771029528	0.526411887836969
O2_rightSym	minus35cons	minus10_12A	lacO1	1.34810159239806	2.41964677391116
O1_rightSym	minus35_30C_33T	minus10_12A	O2_leftSym	0.920342068848784	0.556890941998901
lacO3	minus35cons	minus10cons	O3_leftSym	12.2375394276355	12.1533459986866
O2_rightSym	minus35cons	minus10_12G	lacOsym	1.69237035022848	4.35340282809652
O1_rightSym	minus35cons	minus10_7A	lacOscram	4.49869500325917	3.96223508216517
O3_rightSym	minus35_31A_32C	minus10cons	O2_leftSym	8.56105942930286	8.19881424561924
O3_leftSym	minus35cons	minus10_12A	lacO1	1.0643866550836	1.55266216113645
lacOsym	minus35_31A_32C	minus10_7A	O2_rightSym	1.72947010449935	1.68417449090138
O3_leftSym	minus35_33T	minus10_12G	O1_rightSym	1.75594974840792	1.35764774254477
O2_leftSym	minus35_31A_32C	minus10_12G	O1_rightSym	1.4134648364652	0.862546722272632
O3_leftSym	minus35_33T	minus10_7A	O1_rightSym	1.02070397659073	0.762070020990852
lacOsym	minus35_31A_32C	minus10_12G	O3_leftSym	1.67327962975341	1.37543227817443
O2_leftSym	minus35_33T	minus10cons	lacOsym	1.74332154761509	3.06758452891194
O1_rightSym	minus35_31A_32C	minus10_7A	lacO1	0.769956553393396	0.577978780311975
lacO2	minus35_31A_32C	minus10_7A	lacO3	0.868331732379842	0.515455044320917
lacO1	minus35_30C_33T	minus10_12A	lacO2	2.67008780992632	1.78978253588207
lacOscram	minus35cons	minus10cons	O2_rightSym	44.5670298092969	35.6334676234928
lacO2	minus35cons	minus10_12G	lacO3	3.20581060686836	2.63944736012754
O1_rightSym	minus35_33T	minus10cons	O2_rightSym	3.62179986346572	4.91000747043297
lacOscram	minus35_31A_32C	minus10_12A	O1_rightSym	0.927361330786919	0.909424962288221
O3_leftSym	minus35_30C_33T	minus10_7A	O2_leftSym	2.96464238922395	2.49445638154788
lacOscram	minus35_31A_32C	minus10_12A	lacO1	0.523286700868693	0.473946749226006
lacOsym	minus35_31A_32C	minus10cons	O2_rightSym	1.7003711524032	9.12338682194129
lacOscram	minus35_31A_32C	minus10_12A	O3_leftSym	1.73254348185392	1.59456834470225
lacOsym	minus35_33T	minus10_7A	O3_rightSym	1.51578516380153	1.05058343286372
lacO2	minus35_30C_33T	minus10cons	lacO3	1.44324187412382	0.895599073637574
O3_leftSym	minus35_33T	minus10_12G	O3_rightSym	0.629153724553662	0.874648143514091
lacO1	minus35_31A_32C	minus10cons	O3_leftSym	6.89010159378222	7.38181929854355
O3_rightSym	minus35cons	minus10_7A	lacOsym	0.406665982454045	0.74026324689247
lacO3	minus35cons	minus10_7A	lacOsym	0.923576560928214	1.51060758684458
O1_rightSym	minus35cons	minus10_12A	O1_rightSym	2.21827300734103	2.57608961810034
lacO3	minus35_31A_32C	minus10_12A	O1_rightSym	0.899379830054865	0.60356320255028
lacO2	minus35cons	minus10cons	lacOscram	11.820627482084	7.84962535356142
O3_rightSym	minus35cons	minus10_7A	O3_rightSym	2.8852249006363	2.10723825516816
O2_leftSym	minus35_31A_32C	minus10_12A	lacO3	1.09068753481003	0.934660218728825
O2_rightSym	minus35_30C_33T	minus10_12A	O1_rightSym	0.927896340055797	0.829030850337543
O2_leftSym	minus35_30C_33T	minus10_12G	O2_leftSym	1.39540578365305	1.03347408746457
lacO2	minus35_30C_33T	minus10_12A	O3_leftSym	0.665630076679207	0.538451313083348
O3_leftSym	minus35_31A_32C	minus10_12G	O3_rightSym	1.04031129801044	0.728679050286007
lacOsym	minus35cons	minus10cons	lacOsym	1.46387443710053	6.77160809476949
O3_leftSym	minus35cons	minus10cons	O2_leftSym	12.4514021562277	10.4866927493306
lacO1	minus35cons	minus10cons	lacO2	12.9471128570067	17.21155489989
lacOscram	minus35_33T	minus10_7A	O2_leftSym	1.04124925602773	0.963888648840816
lacO1	minus35cons	minus10_12A	O3_rightSym	1.77661431056814	1.63574172435466
lacOsym	minus35cons	minus10_12G	lacO3	1.85662667847396	2.22176598954547
O1_rightSym	minus35_30C_33T	minus10_12A	lacO2	1.15636043334184	0.729378524829272
lacOsym	minus35_30C_33T	minus10cons	O3_leftSym	1.51026654285602	1.39532312602955
O1_rightSym	minus35cons	minus10cons	lacO3	7.51420222227024	5.89261973230487
lacOscram	minus35_30C_33T	minus10cons	O3_leftSym	1.31001247962738	1.10528043132917
lacOscram	minus35_30C_33T	minus10cons	O2_leftSym	2.54334487677832	1.95211040861922
O3_rightSym	minus35_33T	minus10cons	O3_rightSym	9.62416570017986	7.19901448717089
lacO2	minus35_33T	minus10_12A	O3_rightSym	0.299652567863849	0.125806391959128
O1_rightSym	minus35_31A_32C	minus10_7A	O2_rightSym	0.811766284081183	0.515674366912757
O3_rightSym	minus35cons	minus10_12G	O1_rightSym	4.12669927461292	3.02804735733189
O3_rightSym	minus35_31A_32C	minus10_12A	lacOscram	0.878454303589028	0.940165934449899
lacO1	minus35_33T	minus10_12G	lacO2	1.13589310840917	0.701452030425206
O2_rightSym	minus35_33T	minus10cons	lacO3	8.02375755452207	8.42092507854657
O3_leftSym	minus35_31A_32C	minus10cons	O2_rightSym	11.6326648113511	12.8387451903048
lacOscram	minus35_30C_33T	minus10_12G	lacO2	0.419239534239094	0.44322655545716
O1_rightSym	minus35_33T	minus10_12G	O2_rightSym	1.6973110746088	0.820559740606821
O1_rightSym	minus35cons	minus10_12A	O3_rightSym	1.00596565495659	0.772677281438891
lacOscram	minus35_31A_32C	minus10_12G	O2_rightSym	1.58405708741895	0.955395942641967
lacO1	minus35cons	minus10_12A	O2_leftSym	1.54800471404549	0.916666969207995
O2_rightSym	minus35_33T	minus10_12G	O2_rightSym	0.637857202314392	0.714774610074002
O1_rightSym	minus35_31A_32C	minus10cons	lacO1	4.01654950744252	15.9776668029403
O3_rightSym	minus35_31A_32C	minus10cons	lacO3	4.01250202201043	4.09115013454026
lacO3	minus35cons	minus10_12G	O1_rightSym	2.01683015085396	1.93691936667715
O3_leftSym	minus35_33T	minus10_7A	O3_rightSym	0.888308697517789	0.590885021780361
O3_leftSym	minus35cons	minus10_12G	lacOsym	0.413803860488895	1.36906777176099
O2_leftSym	minus35_30C_33T	minus10_7A	lacO3	1.03169999415697	0.987819031534377
O1_rightSym	minus35_33T	minus10cons	O1_rightSym	3.08333449607566	2.57579757725161
lacOsym	minus35cons	minus10_7A	lacO3	1.13403370791176	1.32141392868857
O1_rightSym	minus35_31A_32C	minus10_7A	lacOscram	1.76497801499754	1.25427602540283
lacO3	minus35_31A_32C	minus10cons	lacOscram	6.41289658754299	3.77310797277169
lacOscram	minus35_30C_33T	minus10_7A	lacOsym	3.84667102545778	1.28040849054503
lacO3	minus35cons	minus10_12A	lacOsym	0.910120090610977	1.06113973080417
O2_rightSym	minus35cons	minus10_12G	O2_leftSym	3.67112708428684	3.39879598382568
O2_rightSym	minus35_33T	minus10_12G	lacO2	0.958994235665728	0.743420114783097
lacOscram	minus35cons	minus10_12A	lacOscram	2.25104549486246	1.26432147054165
lacO2	minus35cons	minus10_12G	lacO2	2.98323613270927	2.38915186715748
O3_leftSym	minus35_30C_33T	minus10_7A	O1_rightSym	0.952987895536244	0.779372950076171
lacOsym	minus35_30C_33T	minus10cons	lacO3	1.43568723451587	1.56508513713704
O2_rightSym	minus35_33T	minus10_7A	O1_rightSym	0.633151647332017	0.642606508154557
O2_rightSym	minus35_30C_33T	minus10_7A	O2_rightSym	0.641882269527658	0.582634942383791
O3_rightSym	minus35_33T	minus10_7A	lacOsym	0.68443279800129	0.696686518174521
lacOscram	minus35_33T	minus10_7A	lacO2	1.04836066903071	0.74500328982317
O3_rightSym	minus35_33T	minus10_7A	lacO3	1.36254280581943	1.87576588530149
O2_rightSym	minus35_31A_32C	minus10_12A	lacOsym	0.857774921011311	0.585790937620357
O1_rightSym	minus35_30C_33T	minus10cons	lacO3	6.37004351074815	6.30745686195141
O3_leftSym	minus35_30C_33T	minus10_7A	O2_rightSym	1.6781828837071	1.26448784305306
lacO2	minus35_30C_33T	minus10cons	O3_leftSym	2.88265235789105	2.03779395899175
O3_rightSym	minus35_31A_32C	minus10_12G	lacO3	0.931225252589177	0.933361471704718
O3_leftSym	minus35_33T	minus10_7A	O2_leftSym	1.14837795965447	0.727244641973178
lacOsym	minus35cons	minus10_12A	O2_rightSym	0.293211687891345	0.541822114694606
