induced_exp	uninduced_exp	fold_change	E10	E35	Eprox	Edist	Condition
19.565628247400305	4.48703483495975	4.360480577275442	0	-1.96	-1.588	27.88	FC
15.25841009551517	2.2101340500537745	6.903839201583234	0	-1.96	-1.588	1.58	FC
16.51310051021039	2.5315384485498535	6.52295070599051	0	-1.96	-1.588	2.01	FC
18.95056404787756	3.8174299126759665	4.96422055712176	0	-1.96	-1.588	3.76	FC
19.565628247276265	4.487034834795772	4.3604805774071504	0	-1.96	-1.588	25.96	FC
2.636885049529253	1.2429879794438323	2.1214083266590493	0	-1.96	-1.588	-2.09	FC
8.083630998148509	1.4844683873470004	5.445471973030927	0	-1.96	-1.4860000000000002	-0.23	FC
18.62074778604113	3.5629056896707034	5.226281414078666	0	-1.96	-1.4860000000000002	3.01	FC
19.294986660323524	4.16751400770026	4.629855262555191	0	-1.96	-1.4860000000000002	3.91	FC
19.78799557740928	4.802985710952741	4.119936382963765	0	-1.96	-1.4860000000000002	27.88	FC
15.724570933545657	2.3432335396523745	6.710628995127154	0	-1.96	-1.4860000000000002	1.58	FC
16.925154747400597	2.6938492279341073	6.282888653119006	0	-1.96	-1.4860000000000002	2.01	FC
19.21765828043031	4.085392024996797	4.703993683554854	0	-1.96	-1.4860000000000002	3.76	FC
19.787995577294588	4.802985710777595	4.119936383090123	0	-1.96	-1.4860000000000002	25.96	FC
2.8085249335070492	1.2813347503642878	2.191874475197505	0	-1.96	-1.4860000000000002	-2.09	FC
8.577221442454938	1.5474419468845195	5.542838915361926	0	-1.96	-1.3840000000000003	-0.23	FC
18.910486715992963	3.811370899253073	4.961597077759846	0	-1.96	-1.3840000000000003	3.01	FC
19.537434134853374	4.461161136628819	4.379450447202921	0	-1.96	-1.3840000000000003	3.91	FC
19.993396609439614	5.139927585713837	3.8898206786045444	0	-1.96	-1.3840000000000003	27.88	FC
16.17228154980683	2.4885670129795634	6.498632130642824	0	-1.96	-1.3840000000000003	1.58	FC
17.316370027544632	2.870483286978635	6.032562567459226	0	-1.96	-1.3840000000000003	2.01	FC
19.465727970716962	4.37313138984465	4.451210410901571	0	-1.96	-1.3840000000000003	3.76	FC
19.993396609333775	5.139927585527344	3.889820678725088	0	-1.96	-1.3840000000000003	25.96	FC
2.9951058020172403	1.3236354806771524	2.2627874862382718	0	-1.96	-1.3840000000000003	-2.09	FC
9.084893013453502	1.616731381903902	5.619296510936104	0	-1.96	-1.2820000000000003	-0.23	FC
19.18038265185512	4.078876947780462	4.702368543452188	0	-1.96	-1.2820000000000003	3.01	FC
19.76192252044291	4.775346246512248	4.138322437849685	0	-1.96	-1.2820000000000003	3.91	FC
20.182752092503843	5.498095345208061	3.6708625124324903	0	-1.96	-1.2820000000000003	27.88	FC
16.6004301529173	2.64703765010233	6.271323776703953	0	-1.96	-1.2820000000000003	1.58	FC
17.686409111412857	3.0623788774342278	5.775382413240511	0	-1.96	-1.2820000000000003	2.01	FC
19.695580261455483	4.681255706879442	4.207328438075153	0	-1.96	-1.2820000000000003	3.76	FC
20.182752092406368	5.4980953450101495	3.670862512546899	0	-1.96	-1.2820000000000003	25.96	FC
3.197565240879183	1.370278905342034	2.333514168840716	0	-1.96	-1.2820000000000003	-2.09	FC
9.604512439882987	1.692919407973321	5.673342980562218	0	-1.96	-1.1800000000000002	-0.23	FC
19.431144182545523	4.36614454909679	4.450412478113026	0	-1.96	-1.1800000000000002	3.01	FC
19.969334682151583	5.110493908069876	3.9075156024779556	0	-1.96	-1.1800000000000002	3.91	FC
20.35699841096119	5.877520204095932	3.463535250253123	0	-1.96	-1.1800000000000002	27.88	FC
17.00819379548119	2.8195702221404835	6.03219372297434	0	-1.96	-1.1800000000000002	1.58	FC
18.03517805247413	3.270470895330146	5.514550849000454	0	-1.96	-1.1800000000000002	2.01	FC
19.908083601407977	5.010235059073782	3.9734829537295777	0	-1.96	-1.1800000000000002	3.76	FC
20.356998410871572	5.877520203886646	3.4635352503612045	0	-1.96	-1.1800000000000002	25.96	FC
3.416827974229912	1.4216878130027533	2.403360247573069	0	-1.96	-1.1800000000000002	-2.09	FC
10.133718404342211	1.7766315734506715	5.7038941307678925	0	-1.96	-1.0780000000000003	-0.23	FC
19.66356777517973	4.673784305446343	4.207204802383766	0	-1.96	-1.0780000000000003	3.01	FC
20.160588364798834	5.466855040400716	3.687785429796411	0	-1.96	-1.0780000000000003	3.91	FC
20.517073128799794	6.27800354945232	3.2680888067655935	0	-1.96	-1.0780000000000003	27.88	FC
17.395027256264086	3.0071015971369803	5.784649003154948	0	-1.96	-1.0780000000000003	1.58	FC
18.362801434716452	3.495676017317218	5.253004381341128	0	-1.96	-1.0780000000000003	2.01	FC
20.104147090491157	5.360374078422848	3.7505119598679735	0	-1.96	-1.0780000000000003	3.76	FC
20.51707312871753	6.278003549231833	3.2680888068672673	0	-1.96	-1.0780000000000003	25.96	FC
3.6537893213203017	1.478321107365102	2.471580296808901	0	-1.96	-1.0780000000000003	-2.09	FC
10.66996072959934	1.8685370110418293	5.710328811549819	0	-1.96	-0.9760000000000002	-0.23	FC
19.878514381379972	5.002269847572186	3.9738988473458425	0	-1.96	-0.9760000000000002	3.01	FC
20.336618875583945	5.844479198250471	3.4796289259908146	0	-1.96	-0.9760000000000002	3.91	FC
20.66390297244464	6.699093589408871	3.084581920920443	0	-1.96	-0.9760000000000002	27.88	FC
17.760645744190583	3.210568999211118	5.531930866009926	0	-1.96	-0.9760000000000002	1.58	FC
18.66959540540066	3.738875277848361	4.993372075290138	0	-1.96	-0.9760000000000002	2.01	FC
20.28470237829756	5.731784053350601	3.538985800841508	0	-1.96	-0.9760000000000002	3.76	FC
20.66390297236923	6.699093589177493	3.0845819210157233	0	-1.96	-0.9760000000000002	25.96	FC
3.9092960760718363	1.54067577739969	2.537390496701284	0	-1.96	-0.9760000000000002	-2.09	FC
11.210547285782045	1.9693485974427962	5.692515433955657	0	-1.96	-0.8740000000000003	-0.23	FC
20.07688842305118	5.351910013239331	3.7513501485237635	0	-1.96	-0.8740000000000003	3.01	FC
20.498364323406975	6.243188240263978	3.283316718084453	0	-1.96	-0.8740000000000003	3.91	FC
20.79839408299625	7.140066231535093	2.9129133272093832	0	-1.96	-0.8740000000000003	27.88	FC
18.105002862625536	3.430895846441256	5.277048232579022	0	-1.96	-0.8740000000000003	1.58	FC
18.956039755529662	4.000894077404614	4.73795091516806	0	-1.96	-0.8740000000000003	2.01	FC
20.450688134018108	6.124356064157259	3.3392389207586386	0	-1.96	-0.8740000000000003	3.76	FC
20.79839408292723	7.140066231293293	2.912913327298363	0	-1.96	-0.8740000000000003	25.96	FC
4.184124872907133	1.6092887116389143	2.599983982144498	0	-1.96	-0.8740000000000003	-2.09	FC
11.752696893431505	2.079822365498658	5.65081763154022	0	-1.96	-0.7720000000000002	-0.23	FC
20.25961931946272	5.72282094431302	3.54014558844366	0	-1.96	-0.7720000000000002	3.01	FC
20.646753313689505	6.66255268511614	3.09892533530181	0	-1.96	-0.7720000000000002	3.91	FC
20.921424331225094	7.599911642701588	2.7528509954871034	0	-1.96	-0.7720000000000002	27.88	FC
18.428265278337946	3.668975049290407	5.02272842708539	0	-1.96	-0.7720000000000002	1.58	FC
19.22275012191622	4.282479728142937	4.488696115848752	0	-1.96	-0.7720000000000002	2.01	FC
20.60303701025891	6.537736409519665	3.1514022162561672	0	-1.96	-0.7720000000000002	3.76	FC
20.92142433116199	7.599911642449981	2.7528509955699376	0	-1.96	-0.7720000000000002	25.96	FC
4.478958237360958	1.6847382773695605	2.6585483914772263	0	-1.96	-0.7720000000000002	-2.09	FC
12.293596070106695	2.200755992621991	5.586078652663373	0	-1.96	-0.6700000000000004	-0.23	FC
20.427645589674665	6.114899184211457	3.3406348942625943	0	-1.96	-0.6700000000000004	3.01	FC
20.782694935552687	7.101872174085355	2.9263684879303358	0	-1.96	-0.6700000000000004	3.91	FC
21.033837468759334	8.077327869105854	2.6040588929427404	0	-1.96	-0.6700000000000004	27.88	FC
18.730785458614356	3.9256497323377912	4.77138479888267	0	-1.96	-0.6700000000000004	1.58	FC
19.470451182479476	4.584276788001021	4.247224171420415	0	-1.96	-0.6700000000000004	2.01	FC
20.74266495393618	6.97130571688426	2.975434702813014	0	-1.96	-0.6700000000000004	3.76	FC
21.033837468701712	8.077327868845224	2.6040588930196313	0	-1.96	-0.6700000000000004	25.96	FC
4.7943586826182605	1.7676455692283695	2.7122850678211146	0	-1.96	-0.6700000000000004	-2.09	FC
12.830457186675572	2.3329861694536915	5.499585618923769	0	-1.96	-0.5680000000000003	-0.23	FC
20.58190146487789	6.5277970350428145	3.1529628379052226	0	-1.96	-0.5680000000000003	3.01	FC
20.907070838219003	7.5601614931477235	2.7654264868770952	0	-1.96	-0.5680000000000003	3.91	FC
21.136438882936453	8.57072270722278	2.4661209567688154	0	-1.96	-0.5680000000000003	27.88	FC
19.013073695089496	4.201691450313251	4.525099931760102	0	-1.96	-0.5680000000000003	1.58	FC
19.69995150948646	4.906800605664539	4.0148261754806835	0	-1.96	-0.5680000000000003	2.01	FC
20.8704626711653	7.424163189045059	2.8111535454879713	0	-1.96	-0.5680000000000003	3.76	FC
21.136438882883883	8.57072270695405	2.466120956840005	0	-1.96	-0.5680000000000003	25.96	FC
5.130741399567166	1.8586752136959848	2.7604292357052858	0	-1.96	-0.5680000000000003	-2.09	FC
13.360575494727367	2.4773846354192948	5.393016208993362	0	-1.96	-0.4660000000000002	-0.23	FC
20.723305872310853	6.960901564933033	2.9771008365796683	0	-1.96	-0.4660000000000002	3.01	FC
21.0207291716744	8.036143543785185	2.615773232165688	0	-1.96	-0.4660000000000002	3.91	FC
21.229992727249535	9.078224708437856	2.338562153844582	0	-1.96	-0.4660000000000002	27.88	FC
19.275770447387043	4.497776106178024	4.285622492615932	0	-1.96	-0.4660000000000002	1.58	FC
19.912120548351787	5.250409691837179	3.7924889136383384	0	-1.96	-0.4660000000000002	2.01	FC
20.987289026121342	7.8951174060389535	2.658261802423384	0	-1.96	-0.4660000000000002	3.76	FC
21.229992727201626	9.078224708162105	2.3385621539103383	0	-1.96	-0.4660000000000002	25.96	FC
5.48834629060654	1.9585355965165632	2.8022703801595803	0	-1.96	-0.4660000000000002	-2.09	FC
13.881382570446887	2.6348526548926774	5.268371475980049	0	-1.96	-0.3640000000000003	-0.23	FC
20.85275360305086	7.413318717421821	2.8128769850465787	0	-1.96	-0.3640000000000003	3.01	FC
21.12448015916335	8.528250473896508	2.477000437993902	0	-1.96	-0.3640000000000003	3.91	FC
21.315220211156014	9.597703779458259	2.2208666469553355	0	-1.96	-0.3640000000000003	27.88	FC
19.519619835034742	4.814457943246434	4.054375397009384	0	-1.96	-0.3640000000000003	1.58	FC
20.107868012366076	5.61527773794434	3.5809213632462695	0	-1.96	-0.3640000000000003	2.01	FC
21.093966142410295	8.382684958143816	2.516373482689149	0	-1.96	-0.3640000000000003	3.76	FC
21.315220211112393	9.597703779176696	2.220866647015943	0	-1.96	-0.3640000000000003	25.96	FC
5.867210304435242	2.067978359612273	2.837172002871099	0	-1.96	-0.3640000000000003	-2.09	FC
14.390493983373299	2.8063137015845094	5.127899270579798	0	-1.96	-0.26200000000000023	-0.23	FC
20.971108446492206	7.883863944045304	2.6600038503114605	0	-1.96	-0.26200000000000023	3.01	FC
21.2190930724567	9.034633882298584	2.348638954150753	0	-1.96	-0.26200000000000023	3.91	FC
21.392798849672776	10.126801329052963	2.1124931905495754	0	-1.96	-0.26200000000000023	27.88	FC
19.745444900199473	5.152142171043448	3.8324728325966375	0	-1.96	-0.26200000000000023	1.58	FC
20.28812583229639	6.001366308355339	3.3805844852447122	0	-1.96	-0.26200000000000023	2.01	FC
21.1912759759178	8.885097922961897	2.385035726072625	0	-1.96	-0.26200000000000023	3.76	FC
21.392798849633085	10.126801328766906	2.112493190605329	0	-1.96	-0.26200000000000023	25.96	FC
6.267141224086917	2.1877969933443464	2.8645899245463062	0	-1.96	-0.26200000000000023	-2.09	FC
14.885749411584646	2.9927041224863733	4.9740130672247655	0	-1.96	-0.16000000000000014	-0.23	FC
21.07919806088439	8.371060640609327	2.5181036150456126	0	-1.96	-0.16000000000000014	3.01	FC
21.30529439191967	9.553184598568578	2.2301771908722454	0	-1.96	-0.16000000000000014	3.91	FC
21.463362492605434	10.662969345100064	2.0128879487465143	0	-1.96	-0.16000000000000014	27.88	FC
19.954125070128402	5.5110569879000995	3.620743736444577	0	-1.96	-0.16000000000000014	1.58	FC
20.453832676689768	6.408399418706491	3.1917225098335535	0	-1.96	-0.16000000000000014	2.01	FC
21.27995813714518	9.400320819672892	2.263748072577556	0	-1.96	-0.16000000000000014	3.76	FC
21.46336249256934	10.662969344810923	2.0128879487977116	0	-1.96	-0.16000000000000014	25.96	FC
6.687694223338673	2.3188243300549587	2.884088344536288	0	-1.96	-0.16000000000000014	-2.09	FC
15.365243943669208	3.1949615696371407	4.809210880559754	0	-1.96	-0.058000000000000274	-0.23	FC
21.17781034823339	8.87314740768299	2.386730364683918	0	-1.96	-0.058000000000000274	3.01	FC
21.38376694959796	10.081562034944582	2.1210767612675316	0	-1.96	-0.058000000000000274	3.91	FC
21.52750197386823	11.203517211591047	1.9214949704898112	0	-1.96	-0.058000000000000274	27.88	FC
20.14657607594068	5.891225970055128	3.4197595166685066	0	-1.96	-0.058000000000000274	1.58	FC
20.60592096375574	6.835841359630325	3.014394261026281	0	-1.96	-0.058000000000000274	2.01	FC
21.360708755928865	9.926077192822003	2.1519789077779654	0	-1.96	-0.058000000000000274	3.76	FC
21.527501973835445	11.2035172113003	1.9214949705367503	0	-1.96	-0.058000000000000274	25.96	FC
7.128152614422026	2.4619287271618857	2.8953529546890535	0	-1.96	-0.058000000000000274	-2.09	FC
15.82734987944768	3.4140110218735824	4.635998471604744	0	-1.96	0.043999999999999595	-0.23	FC
21.267691109853278	9.38809477856334	2.265389475872747	0	-1.96	0.043999999999999595	3.01	FC
21.455149872721073	10.617232543398705	2.0207855281516722	0	-1.96	0.043999999999999595	3.91	FC
21.585766241974895	11.745664546886957	1.8377645773730134	0	-1.96	0.043999999999999595	27.88	FC
20.32373243876571	6.2924419907067355	3.229864092316098	0	-1.96	0.043999999999999595	1.58	FC
20.745306216884295	7.282879208785222	2.8485034039641297	0	-1.96	0.043999999999999595	2.01	FC
21.434180199906546	10.459885427186308	2.0491792524033703	0	-1.96	0.043999999999999595	3.76	FC
21.585766241945116	11.745664546596105	1.8377645774159856	0	-1.96	0.043999999999999595	25.96	FC
7.587514239272462	2.618008714579948	2.898200528140662	0	-1.96	0.043999999999999595	-2.09	FC
16.27072891170746	3.6507482734098327	4.456820271672813	0	-1.96	0.14599999999999946	-0.23	FC
21.34954277305236	9.91363157931307	2.1535541846847313	0	-1.96	0.14599999999999946	3.01	FC
21.520039165556753	11.157515635288085	1.9287482867149133	0	-1.96	0.14599999999999946	3.91	FC
21.638663852598956	12.286597915609663	1.7611599241078641	0	-1.96	0.14599999999999946	27.88	FC
20.486532517050723	6.714243992611955	3.0512046538066175	0	-1.96	0.14599999999999946	1.58	FC
20.872878570007234	7.748411471565738	2.6938268116767174	0	-1.96	0.14599999999999946	2.01	FC
21.50098147836329	10.999102817764523	1.9547941168108096	0	-1.96	0.14599999999999946	3.76	FC
21.638663852571923	12.286597915320213	1.7611599241471538	0	-1.96	0.14599999999999946	25.96	FC
8.064484886362424	2.78798587431541	2.8925845574245095	0	-1.96	0.14599999999999946	-2.09	FC
16.6943350918122	3.9060208451167493	4.274000511974537	0	-1.96	0.24799999999999978	-0.23	FC
21.424023997509366	10.447280535842587	2.0506794973110662	0	-1.96	0.24799999999999978	3.01	FC
21.578988788222375	11.69963638660048	1.8444153369532625	0	-1.96	0.24799999999999978	3.91	FC
21.686664722578676	12.823528982873228	1.6911619844695498	0	-1.96	0.24799999999999978	27.88	FC
20.635906019551054	7.155898041467216	2.883761884248417	0	-1.96	0.24799999999999978	1.58	FC
20.98949620241603	8.231044182863288	2.5500405217257054	0	-1.96	0.24799999999999978	2.01	FC
21.561679183827735	11.540976366766614	1.868271669450492	0	-1.96	0.24799999999999978	3.76	FC
21.686664722554152	12.823528982586664	1.6911619845054293	0	-1.96	0.24799999999999978	25.96	FC
8.557479930399502	2.9727957226324064	2.8785966910709444	0	-1.96	0.24799999999999978	-2.09	FC
17.097409415491757	4.180606380524612	4.089696053457741	0	-1.96	0.34999999999999964	-0.23	FC
21.491749989998176	10.986402165562659	1.9562136599518425	0	-1.96	0.34999999999999964	3.01	FC
21.632512111009426	12.240781912518596	1.7672492056153657	0	-1.96	0.34999999999999964	3.91	FC
21.73020206155813	13.353751572443432	1.6272732006187831	0	-1.96	0.34999999999999964	27.88	FC
20.77276382475786	7.616384111050406	2.72737870384179	0	-1.96	0.34999999999999964	1.58	FC
21.095980471480033	8.729095576533402	2.416742981734874	0	-1.96	0.34999999999999964	2.01	FC
21.616798844029493	12.082698307068434	1.7890704786846798	0	-1.96	0.34999999999999964	3.76	FC
21.7302020615359	13.35375157216117	1.6272732006515143	0	-1.96	0.34999999999999964	25.96	FC
9.06463508730986	3.173376380596187	2.8564639047344498	0	-1.96	0.34999999999999964	-2.09	FC
17.479467187810073	4.475188723213707	3.90586146616355	0	-1.96	0.4519999999999995	-0.23	FC
21.553293376856228	11.528245437742564	1.86960743447502	0	-1.96	0.4519999999999995	3.01	FC
21.68108364143661	12.778159497557176	1.6967297712617708	0	-1.96	0.4519999999999995	3.91	FC
21.769674412465847	13.874695171887149	1.5690200139730257	0	-1.96	0.4519999999999995	27.88	FC
20.89798990598674	8.094389974215174	2.5817868885187973	0	-1.96	0.4519999999999995	1.58	FC
21.193112512337475	9.240610084287127	2.2934754652590055	0	-1.96	0.4519999999999995	2.01	FC
21.666826575926194	12.621464008495101	1.7166650842836417	0	-1.96	0.4519999999999995	3.76	FC
21.769674412445685	13.87469517161053	1.569020014002854	0	-1.96	0.4519999999999995	25.96	FC
9.583826759028206	3.3906548507694323	2.826541532781897	0	-1.96	0.4519999999999995	-2.09	FC
17.840279529100098	4.790332034571844	3.7242260871160355	0	-1.96	0.5539999999999998	-0.23	FC
21.60918550395097	12.07000321182325	1.7903214377593166	0	-1.96	0.5539999999999998	3.01	FC
21.72514093827659	13.309053844656615	1.6323580317468551	0	-1.96	0.5539999999999998	3.91	FC
21.805447745206145	14.383972688678329	1.5159544735766415	0	-1.96	0.5539999999999998	27.88	FC
21.01243513827378	8.588313381715517	2.4466311607828803	0	-1.96	0.5539999999999998	1.58	FC
21.2816310828151	9.763381973403884	2.1797396784011633	0	-1.96	0.5539999999999998	2.01	FC
21.712210951057624	13.154529746991692	1.6505501427006912	0	-1.96	0.5539999999999998	3.76	FC
21.80544774518788	14.38397268840857	1.5159544736038022	0	-1.96	0.5539999999999998	25.96	FC
10.112701933072756	3.6255307702077513	2.789302470185152	0	-1.96	0.5539999999999998	-2.09	FC
18.179850470345798	5.1264534970830296	3.5462821384589165	0	-1.96	0.6559999999999997	-0.23	FC
21.659918053190705	12.608870116308044	1.7178318004224842	0	-1.96	0.6559999999999997	3.01	FC
21.76508664203361	13.83088097213542	1.5736587340953152	0	-1.96	0.6559999999999997	3.91	FC
21.837857559333575	14.879420672656455	1.4676550948965688	0	-1.96	0.6559999999999997	27.88	FC
21.11691275479647	9.096273398672988	2.3214905521504132	0	-1.96	0.6559999999999997	1.58	FC
21.36223144681005	10.294988399309933	2.075012677842546	0	-1.96	0.6559999999999997	2.01	FC
21.753364997271724	13.67926782694412	1.5902433721214242	0	-1.96	0.6559999999999997	3.76	FC
21.83785755931703	14.879420672394648	1.4676550949212805	0	-1.96	0.6559999999999997	25.96	FC
10.648717036199022	3.8788575862740604	2.7453230234286403	0	-1.96	0.6559999999999997	-2.09	FC
18.49839107094094	5.48379535082598	3.373282532900262	0	-1.96	0.7579999999999996	-0.23	FC
21.705944882415128	13.142100350328816	1.6516343890093674	0	-1.96	0.7579999999999996	3.01	FC
21.801290564744644	14.341236533940574	1.5201820647158837	0	-1.96	0.7579999999999996	3.91	FC
21.867210961207377	15.35913073801028	1.4237271193408823	0	-1.96	0.7579999999999996	27.88	FC
21.212195223195344	9.616131344190261	2.2058969937022574	0	-1.96	0.7579999999999996	1.58	FC
21.435565107885907	10.832831074528533	1.978759288353329	0	-1.96	0.7579999999999996	2.01	FC
21.79066827581897	14.193216742477123	1.535287501853218	0	-1.96	0.7579999999999996	3.76	FC
21.867210961192388	15.359130737757386	1.4237271193633487	0	-1.96	0.7579999999999996	25.96	FC
11.18918456662602	4.1514212050580515	2.6952660339531977	0	-1.96	0.7579999999999996	-2.09	FC
18.796291894308418	5.862397217885745	3.206246727356227	0	-1.96	0.8599999999999994	-0.23	FC
21.74768401154939	13.667062895740058	1.5912478180171405	0	-1.96	0.8599999999999994	3.01	FC
21.83409179358236	14.83793673882442	1.4715045749219329	0	-1.96	0.8599999999999994	3.91	FC
21.89378868932482	15.821471489229175	1.3838023033590465	0	-1.96	0.8599999999999994	27.88	FC
21.299012322770217	10.145521265454521	2.0993512078372265	0	-1.96	0.8599999999999994	1.58	FC
21.50224022512615	11.374185189727022	1.890442248517865	0	-1.96	0.8599999999999994	2.01	FC
21.824468984951917	14.694124422652035	1.4852514077877244	0	-1.96	0.8599999999999994	3.76	FC
21.89378868931125	15.82147148898599	1.3838023033794589	0	-1.96	0.8599999999999994	25.96	FC
11.731325799051872	4.44391629388895	2.6398620098187267	0	-1.96	0.8599999999999994	-2.09	FC
19.07409502079243	6.262069864682353	3.0459728864363247	0	-1.96	0.9619999999999997	-0.23	FC
21.785519692122058	14.181291818979485	1.5362154569702515	0	-1.96	0.9619999999999997	3.01	FC
21.863800772660507	15.31905055480412	1.4272294940500687	0	-1.96	0.9619999999999997	3.91	FC
21.917847068367227	16.265100826107414	1.3475383462232515	0	-1.96	0.9619999999999997	27.88	FC
21.378050219407537	10.68188930997364	2.0013360557337863	0	-1.96	0.9619999999999997	1.58	FC
21.5628225640227	11.916253719991046	1.8095303331657244	0	-1.96	0.9619999999999997	2.01	FC
21.855086051586728	15.179983089016416	1.4397305928094302	0	-1.96	0.9619999999999997	3.76	FC
21.91784706835495	16.265100825874576	1.347538346241787	0	-1.96	0.9619999999999997	25.96	FC
